71.6273,4.7100,0.0000,0.0000,0.0000,0.0000,
89.9684,0.3416,0.6102,2.3213,0.0820,-2.1241,
89.9684,0.3416,0.0000,0.0000,0.0000,0.0000,
93.4574,0.4269,1.0631,2.1432,0.0266,-1.3440,
93.4574,0.4269,0.0000,0.0000,0.0000,0.0000,
121.8764,3.6036,0.4985,2.8676,2.0944,1.1940,
121.8764,3.6036,0.0000,0.0000,0.0000,0.0000,
77.7486,2.7596,0.4036,1.0733,2.0944,-0.2418,
77.7486,2.7596,0.0000,0.0000,0.0000,0.0000,
152.3871,0.1720,1.5708,-1.5984,0.1301,-2.9213,
152.3871,0.1720,0.0000,0.0000,0.0000,0.0000,
64.8644,0.3123,0.1396,0.6156,1.7546,-0.5371,
64.8644,0.3123,0.0000,0.0000,0.0000,0.0000,
126.9014,1.4989,0.4102,-0.6895,2.0944,-2.2264,
126.9014,1.4989,0.0000,0.0000,0.0000,0.0000,
148.1795,0.7999,1.5708,0.5158,0.5767,0.9643,
148.1795,0.7999,0.0000,0.0000,0.0000,0.0000,
105.9918,3.9605,1.2045,-1.3727,0.2201,0.3279,
105.9918,3.9605,0.0000,0.0000,0.0000,0.0000,
147.8454,2.9934,1.2215,-0.9508,0.9395,0.0946,
147.8454,2.9934,0.0000,0.0000,0.0000,0.0000,
39.3996,0.6911,0.3927,2.8329,1.9195,1.2338,
39.3996,0.6911,0.0000,0.0000,0.0000,0.0000,
102.3757,2.7359,0.2095,-2.4798,1.5764,-2.9675,
102.3757,2.7359,0.0000,0.0000,0.0000,0.0000,
39.3996,4.7100,0.3927,2.2272,1.1817,0.9278,
39.3996,4.7100,0.0000,0.0000,0.0000,0.0000,
49.9103,3.5552,0.8055,-1.5136,2.0944,0.4595,
49.9103,3.5552,0.0000,0.0000,0.0000,0.0000,
82.9739,4.5908,0.4483,-2.5796,0.0083,-2.7970,
82.9739,4.5908,0.0000,0.0000,0.0000,0.0000,
60.3480,4.7100,0.3497,-2.4406,1.3354,-0.1176,
60.3480,4.7100,0.0000,0.0000,0.0000,0.0000,
99.5908,3.6958,1.3532,-0.9854,0.3782,1.0233,
99.5908,3.6958,0.0000,0.0000,0.0000,0.0000,
70.5088,3.1615,0.3777,2.8713,1.3212,0.9839,
70.5088,3.1615,0.0000,0.0000,0.0000,0.0000,
122.1225,3.3401,0.2441,-0.7365,1.4876,1.0284,
122.1225,3.3401,0.0000,0.0000,0.0000,0.0000,
106.3179,3.8094,0.7652,3.1012,1.6812,0.4932,
106.3179,3.8094,0.0000,0.0000,0.0000,0.0000,
61.0949,4.7100,0.8427,-2.3697,0.5418,-1.7693,
61.0949,4.7100,0.0000,0.0000,0.0000,0.0000,
39.3996,3.7738,0.1881,-2.7510,0.8906,2.8040,
39.3996,3.7738,0.0000,0.0000,0.0000,0.0000,
39.3996,4.5401,0.3927,-1.7489,0.8573,-3.0780,
39.3996,4.5401,0.0000,0.0000,0.0000,0.0000,
54.5795,2.7345,0.9888,-2.8477,1.6100,-2.4810,
54.5795,2.7345,0.0000,0.0000,0.0000,0.0000,
93.8565,4.0622,1.5708,-1.3544,1.5477,-0.7347,
93.8565,4.0622,0.0000,0.0000,0.0000,0.0000,
110.1410,1.1102,0.4456,2.8045,1.8010,0.7660,
110.1410,1.1102,0.0000,0.0000,0.0000,0.0000,
45.9609,4.7100,0.6504,-0.5535,0.4357,1.8237,
45.9609,4.7100,0.0000,0.0000,0.0000,0.0000,
47.2941,1.5814,0.7027,0.5440,1.7075,0.3917,
47.2941,1.5814,0.0000,0.0000,0.0000,0.0000,
70.8435,2.2399,1.5571,-0.0067,2.0123,0.9018,
70.8435,2.2399,0.0000,0.0000,0.0000,0.0000,
41.4212,1.9060,0.4721,-1.7117,1.0361,0.4270,
41.4212,1.9060,0.0000,0.0000,0.0000,0.0000,
83.1431,4.7100,0.9944,-2.7746,1.0374,1.1629,
83.1431,4.7100,0.0000,0.0000,0.0000,0.0000,
66.7015,1.2082,0.2226,0.8974,1.8120,-1.4534,
66.7015,1.2082,0.0000,0.0000,0.0000,0.0000,
111.9768,0.6149,1.5708,-1.0202,0.6222,-0.6429,
111.9768,0.6149,0.0000,0.0000,0.0000,0.0000,
58.5682,4.3592,0.9322,-1.7263,2.0944,-3.0268,
58.5682,4.3592,0.0000,0.0000,0.0000,0.0000,
